x_20,y_20,z_20,x_15,y_15,z_15,x_14,y_14,z_14,x_13,y_13,z_13,x_12,y_12,z_12,x_5,y_5,z_5,x_4,y_4,z_4,x_3,y_3,z_3,x_1,y_1,z_1,x_6,y_6,z_6,x_7,y_7,z_7,x_8,y_8,z_8,x_9,y_9,z_9,x_10,y_10,z_10,x_11,y_11,z_11,Movimento
-0.11210459333182875,-0.7958620227043434,1.133807365847106,-0.13011973335737326,-0.7882593561258942,0.15068500407851568,-0.13702447385075364,-0.7688223518947563,0.5226374770155048,-0.13722259069949683,-0.7961049916794395,0.8828839789522757,-0.07834836325174806,-0.7788018219283607,0.16666187215965278,-0.04484069099336272,-0.8214981032185035,1.1002850821702788,-0.056006509545581916,-0.7994811452076872,1.370922878237054,-0.11284584911438719,-0.7856526391599143,1.4562273037315596,-0.11421085867049902,-0.7534011592811877,1.6907151145952763,-0.039545334997762104,-0.8074445498388002,0.8608232459219376,-0.16327793877064664,-0.7874354887569305,1.3743074790085896,-0.18013633727695388,-0.8020525519173629,1.118660339624575,-0.19769927095806245,-0.7669834076325492,0.8954916608215558,-0.08302842951287506,-0.8028090156541012,0.8729742296261362,-0.07928071814556929,-0.7541966789890782,0.507215701707519,0.0
-0.10836893501936605,-0.48403134604817943,1.1470578858726903,-0.12724516445672826,-0.4513015151023865,0.17144111018431815,-0.12292797412649778,-0.4544747257507161,0.535356595014271,-0.11738996557082589,-0.48067464602522947,0.8874027495321475,-0.10999476669454261,-0.4739855879427571,0.16792544816669666,-0.08976637698391354,-0.5018519254499361,1.1172396835527922,-0.08866455997095296,-0.4920964219754464,1.3881123266722026,-0.10466665633905091,-0.47416516443910567,1.451270169490262,-0.0972821674113603,-0.450087089032719,1.7119633636976543,-0.0920176618781529,-0.4912204149130144,0.8894465264521147,-0.12041099689974401,-0.4721390253423076,1.3890724062919617,-0.13027780823544355,-0.4894203987168638,1.11553220372451,-0.11429339600236792,-0.47435393686357297,0.8802170138610037,-0.102085952709527,-0.5113739832647537,0.8826258471137599,-0.09976963117890256,-0.495913351539792,0.5179832778478923,0.0
-0.09802290563498742,-0.7326351885584373,1.1669403036821235,-0.11453710552372798,-0.705911920487302,0.14547145224709823,-0.11306481060314273,-0.7017323600797398,0.5364820190425058,-0.10913268671579009,-0.7231584121066245,0.9246758575578338,-0.08052732091778787,-0.7126566646993613,0.1446142659242292,-0.07676533370949011,-0.7375556184973532,1.136567280130479,-0.07754466755234284,-0.7417376701837605,1.4015796259768958,-0.08948272771684643,-0.7298362414958408,1.4736341608380807,-0.07719856005351881,-0.7248093182022132,1.7166237020232145,-0.07601495521613261,-0.7199706886397693,0.8920795657102344,-0.11140543406205342,-0.7196600342314076,1.3945525433253316,-0.1237671776647562,-0.7147059186171849,1.1174669242599635,-0.10893436821485028,-0.707822052038555,0.8575853456571264,-0.0923579206477706,-0.7323416425683762,0.9218005954640583,-0.0858480189401358,-0.6887515942991069,0.5371544181721882,0.0
-0.11033836950310598,-0.8760136591759053,1.1548996707972359,-0.11597024550400081,-0.8640983296266082,0.1385703903860321,-0.12204006429665777,-0.8606066050044462,0.5041229578794217,-0.11583833958652309,-0.8730570399293712,0.899708207915811,-0.08999444132239338,-0.832813908816224,0.13202964087181232,-0.09417747619434022,-0.8633163740091464,1.12334415900941,-0.09948234003882937,-0.8714999324258637,1.397754731131535,-0.11165506230877238,-0.8681870329138988,1.4654820152357513,-0.11525469368058897,-0.8538350763128084,1.7152804557014913,-0.09910966208496806,-0.8486025731499288,0.8613351992532319,-0.11906964240787442,-0.8777238317883993,1.3995269747341381,-0.13094949124234856,-0.8820783366990166,1.1349537045347924,-0.13573343706700733,-0.8751649481116557,0.8844255057035708,-0.10108667371598273,-0.8703612935370948,0.8986057767681047,-0.09878696094101007,-0.8397297348060152,0.5145983237261865,0.0
-0.18307361556933477,-0.5841071038865127,1.1013871174592238,-0.2149206601942961,-0.6189140018362266,0.13525191804823966,-0.235055579073154,-0.5835733031424192,0.49916104628489566,-0.20675805313154483,-0.606481910783511,0.82219526802118,-0.1232363625895232,-0.5682544893943346,0.1441503382072999,-0.12041474762372673,-0.597015156222579,1.0780309264476482,-0.1391549253746724,-0.6129268301794162,1.3424295141146734,-0.18071346168334668,-0.6175813450836218,1.4052539779589726,-0.18881064779483356,-0.5995728560938285,1.6607292459561274,-0.15594571333091992,-0.5458940342570153,0.8566494895861699,-0.23309286002499552,-0.6292086742245234,1.3301948244755084,-0.2436486396795282,-0.6242835040562428,1.0657496544030995,-0.22183230258524417,-0.5782187390785951,0.8184865231697376,-0.15501580937550619,-0.5587853979605895,0.8037753921288711,-0.1248915236729842,-0.5059514009035551,0.4863063848935641,0.0
0.06257008376543398,-0.7827009437242886,1.1394777158638099,0.05209944486336831,-0.7751378422820723,0.12028701307082718,0.045487685987798426,-0.7645855744357233,0.4910422567423288,0.052928136540697765,-0.7851288935000246,0.8676487323525665,0.08996166453648408,-0.7916523705587372,0.1440714497070808,0.11717994656268653,-0.7936626542117688,1.1301781419035677,0.09868675272899692,-0.7935199195990799,1.4054207739891944,0.06554004230669566,-0.7769058447379571,1.4406767443983586,0.07551486461193531,-0.7567982555596859,1.6651539641928363,0.12104837852832559,-0.7660899135320411,0.913908153385311,0.03243371095831881,-0.7870841250791178,1.3848797802801256,0.019368946292231997,-0.783234676370373,1.1170628245000715,0.03701480994509025,-0.7717764911713538,0.8998658231326512,0.08025638566030395,-0.7832177427654796,0.8496620415093062,0.07768375564414959,-0.7789250670973055,0.4717447405511683,1.0
-0.2160139800662701,-0.7738831021124497,1.1374849599820596,-0.23441181957497503,-0.759243234069328,0.12266814270643173,-0.21989435303300894,-0.7686533511905173,0.49312500931598524,-0.21733647310692403,-0.770855029016578,0.867599316769176,-0.2168507130333671,-0.7690933990395732,0.11231811011761979,-0.21806269889822472,-0.7946743099363865,1.1209542905842815,-0.21577538627294685,-0.7838360238647847,1.3933495735680614,-0.2106752219368462,-0.7746852661711509,1.4574666895248272,-0.19569605649276464,-0.7798903214365795,1.6807406710469406,-0.21455939624596526,-0.7948932687027587,0.8781934750300867,-0.21599303909223871,-0.7604032727303328,1.4002875166910667,-0.21830952783649857,-0.7520677975262515,1.1332862459950976,-0.20627261664399324,-0.7491124851879215,0.8898327990814492,-0.21477434776412943,-0.7806046238746839,0.8622210232747926,-0.2041945736769035,-0.7655000839623864,0.4738047694166501,1.0
0.037065481984770145,-0.7617636157030409,1.197271882713615,0.034610342814937814,-0.7681145254770512,0.15585370855284975,0.010177039400698593,-0.7642378268110288,0.5266982409861181,0.014737458773752578,-0.7695502605918166,0.9376524710035944,0.0633185695034343,-0.7410431206453132,0.15723075456433483,0.10220715471289375,-0.7537428479560034,1.1775131241067665,0.07986454909981845,-0.7501846381838059,1.4463348667342941,0.035651915706694126,-0.7502411353317174,1.499905649717752,0.02317498889207453,-0.7282239637011058,1.7329061449348153,0.10144006668940767,-0.736545586214679,0.9520194801417264,-0.0031609934234580438,-0.77204568916327,1.4554732697350639,-0.015598881457533156,-0.7796686365232839,1.1987376336927538,-0.02227655239403248,-0.7619176588275216,0.9505726331240171,0.061128064421574015,-0.7582208866785679,0.9327964713047077,0.06168432216547042,-0.7347669009385365,0.5214410466807229,1.0
-0.1794705207262115,-0.8574267380525556,1.1956161970502874,-0.1874282034637218,-0.839935317557054,0.16035538191875714,-0.16966432607942,-0.8444093658112701,0.5286794643053848,-0.17469589722348022,-0.8482705711104562,0.9436181475607197,-0.18480739250172223,-0.8468044224493415,0.16942121946577277,-0.18296277979807404,-0.8695606242739753,1.1792482619874933,-0.179684459166392,-0.8721122050218368,1.4455595404914257,-0.17275303281226267,-0.8621468020372847,1.4834733555156194,-0.15010531205851374,-0.8645623482847482,1.727795026275549,-0.17455469690305128,-0.8749179847203614,0.9407958140533962,-0.1767053955647927,-0.8444354303986923,1.4455184414145652,-0.17655134045393364,-0.8327288509168652,1.1810403305493045,-0.17696416622885827,-0.8255413778105312,0.9477163124620245,-0.18563759391813467,-0.8585236482740788,0.9239014454102248,-0.18114491212547998,-0.8580936229044802,0.5090446579322386,1.0
0.06302610547214314,-0.8200311248285183,1.188681165377299,0.037898816205426185,-0.8145302055754523,0.1414579045081484,0.04017713994118453,-0.789984424692997,0.5434653063615164,0.044341125370313726,-0.8102524375569993,0.9352633037428925,0.10618652429674631,-0.8215747647142658,0.1334958935453408,0.12280928907726986,-0.8366699820262906,1.1654728098192078,0.10149336104834641,-0.8344899840885773,1.4370208201201067,0.06184853971733347,-0.8144241964471512,1.5049973622612332,0.0601211981712908,-0.7963192731789921,1.768680695174397,0.12858796522588187,-0.790995096463872,1.0103582342465718,0.021760920568814745,-0.8108326272256132,1.431474842886994,0.013690494257362856,-0.8075567511976629,1.14500441758529,0.029819808016274717,-0.766109389671381,0.9559688481731691,0.08386143145110944,-0.8231926409500665,0.9315328537553981,0.09094701599383699,-0.8115414483607679,0.5249371049196824,1.0
