x_20,y_20,z_20,x_15,y_15,z_15,x_14,y_14,z_14,x_13,y_13,z_13,x_12,y_12,z_12,x_5,y_5,z_5,x_4,y_4,z_4,x_3,y_3,z_3,x_1,y_1,z_1,x_6,y_6,z_6,x_7,y_7,z_7,x_8,y_8,z_8,x_9,y_9,z_9,x_10,y_10,z_10,x_11,y_11,z_11,Movimento
-0.1277066082872737,-0.9285869135106063,1.0973084193582718,-0.14630656617873683,-0.8789563321848758,0.15591223053455067,-0.14948176724003412,-0.8772941857750993,0.5353969978885009,-0.13672038393381697,-0.9296422146592074,0.864373078999611,-0.07129256562508929,-0.8836937162201278,0.1977975016253857,-0.07135342936509495,-0.9046277470501641,1.07229264281117,-0.09409699396173192,-0.897908862852581,1.334855538721268,-0.12449614972305986,-0.903897424241922,1.3738200820695896,-0.13790124910883605,-0.8877776316053664,1.6138422383496969,-0.0848135250528755,-0.9047495781280583,0.8420325016173033,-0.16146687967613196,-0.9309521810187457,1.320000487881211,-0.18093925888444154,-0.9359513991445195,1.0765769706609158,-0.18683144349891406,-0.8937176273992429,0.8637710056052759,-0.09923505418163796,-0.8231201228381206,0.8265053088275286,-0.09020419278105972,-0.6915515875443816,0.4931713520334317,0.0
-0.13267661988207824,-0.5044914376753641,1.1483839448676052,-0.17268414590058914,-0.48797362427934105,0.2105211686926434,-0.1974879037532731,-0.4652149510199586,0.587762836950371,-0.18797562271356583,-0.4954670098552716,0.877464364002268,-0.07996069946528289,-0.4978868826572974,0.33825482463980294,0.014741474020586585,-0.5316408143704197,1.1180297431188175,-0.029014080312104437,-0.5169219247806054,1.3432529094707535,-0.13058185486223953,-0.504459818308971,1.3227487221719272,-0.11871842090713691,-0.4900867265525712,1.5098695970443359,0.002745512418493808,-0.540269053597929,0.8440305815044656,-0.22229098053354523,-0.5950937471001869,1.2266517981707332,-0.2566938373328226,-0.6407165044739124,0.9892170102481382,-0.26680305493849676,-0.6198769994949676,0.7718675729021969,-0.07187945598523211,-0.6950090296099423,0.7458585357091513,-0.06244747475959383,-0.6856344281394225,0.42116366380668546,0.0
-0.12196358116277566,-0.30951683022451737,1.1223052046823163,-0.15356042040743145,-0.3156703404870862,0.18459242104110143,-0.17561740859689073,-0.2920486586835526,0.5571082735315283,-0.16293170475561985,-0.32761326599998253,0.885601059183584,-0.08945992507382315,-0.3047778262287801,0.28492216157548605,-0.014434367096289358,-0.2729569884175633,1.0746231768148164,-0.043911865165173106,-0.29091991481523144,1.3672642145596496,-0.12389865545357795,-0.2935130107183511,1.3353285124750003,-0.13886645498705355,-0.24604992158479777,1.5348494218807693,-0.0049663703370152424,-0.2539349824110878,0.8305445127453365,-0.18844607219443466,-0.32613608526629034,1.3132740214784095,-0.2192954422793754,-0.3509374486137155,1.0405240426672266,-0.23126221098111455,-0.34145979617610045,0.8004041876353271,-0.07788494561678327,-0.40096751545020876,0.7988725570922203,-0.0731497143976496,-0.37659650113341125,0.4495751938075884,0.0
-0.1464428626741582,-0.7545397955303391,1.1148054721759775,-0.157898123632049,-0.710298553888622,0.15317948317231492,-0.17370900801486439,-0.7081155390288049,0.531362305607712,-0.16255791358954724,-0.756075179735362,0.8835489003978975,-0.11053922363728481,-0.7109831136144829,0.15071930873550868,-0.08608190940654896,-0.7316982993714468,1.0840655314294916,-0.1132746265130977,-0.7374521690551519,1.3480492293486122,-0.15261117748001166,-0.7483903572660441,1.4154918246101915,-0.16406022724613809,-0.7368294829284848,1.6779069586804038,-0.08858611125482671,-0.7032937209859861,0.8463977455047139,-0.18522612938101027,-0.760853032396333,1.3334026402897305,-0.1947156824743408,-0.7584392841175547,1.0652686441153811,-0.20433068742202212,-0.7318528262756722,0.8187988789109458,-0.12519265795725654,-0.745864208769979,0.8800373917434647,-0.12164952587913272,-0.7003509793757347,0.5285574717131275,0.0
-0.13704416563889632,-0.45867544705669083,1.1209165815512339,-0.12832322316903932,-0.4267726109704624,0.22508581688006718,-0.142182576530613,-0.4561418994159127,0.6132764187951882,-0.17549509786845496,-0.4478849745790164,0.882437624335289,-0.13158328716332715,-0.4528812832882007,0.9095548177262147,-0.1085299505359338,-0.441597162745893,1.1216006261110305,-0.1185831530323291,-0.46474882221159836,1.3848745622237524,-0.1525193231149266,-0.44565577633678916,0.9192472980171442,-0.151041273586452,-0.4673847861246516,1.0486730584005515,-0.0888651753263548,-0.4348451181470106,0.8960468735297521,-0.1505466509113709,-0.48567377403068046,0.9631231351693471,-0.15227340206193427,-0.4859046299289912,0.7346024529139201,-0.1081585282444333,-0.47923613045713864,0.6699737465381622,-0.06587763756513595,-0.25376388189382854,0.37900141189495723,-0.040426124334335324,-0.08336805943399668,0.16062459190686543,0.0
-0.11479094461221122,-0.20138070633520885,1.0651052265751118,-0.1532111732276524,-0.16216120085691665,0.13376779136573916,-0.14757089506277218,-0.14999378971172636,0.4980657489932313,-0.15132965900235157,-0.18131152843699322,0.8326077523077426,-0.09582295097081231,-0.2254452659260659,0.32559192539224413,-0.046874510897260135,-0.24461049252018638,1.088329632468775,-0.05400189474742974,-0.22434591050861644,1.3100394320731261,-0.10103602839640158,-0.19117423767211283,1.3302558236343622,-0.09341113045684943,-0.17452134266749125,1.4144151957363498,-0.03357516906658175,-0.23483810399589286,0.8563401674737736,-0.14786030769626907,-0.17074767417483488,1.2550546575565726,-0.1737912137134216,-0.1588677175241668,1.0195448814200707,-0.17623325847691165,-0.10930443418269255,0.8228311007525645,-0.08882636578910395,-0.19719172846906038,0.7288287993596525,-0.07162498305298287,-0.15229937525428072,0.4016306767252838,0.0
-0.24609025898011955,-0.6173569634157182,1.154094204064962,-0.24554688036441802,-0.618460434342961,0.18412306377211132,-0.2553120171902953,-0.6176508926748726,0.5549270000006702,-0.24685949333314156,-0.6183485048948913,0.8731634039331126,-0.21275249425623868,-0.6076872302823373,0.22452549322231397,-0.2104335452524341,-0.5801956165179207,1.1572077403197418,-0.22551132348441594,-0.6039166113009324,1.4030327449779252,-0.2488877349709337,-0.6036433581866928,1.4450114809178016,-0.2499064917399271,-0.6004895686901904,1.6686668713350554,-0.23401099798974354,-0.5580045883619302,0.9172863744400643,-0.27175700311121104,-0.6208359311510985,1.3755208559132912,-0.27505182421489344,-0.6254252804594266,1.1211997575051076,-0.27019468001593405,-0.5860018092232782,0.8936671015378591,-0.22175568872811022,-0.5537704579683171,0.847978690347156,-0.215039081569459,-0.5154104764041542,0.4959119265143936,0.0
-0.1356669206397383,-0.5276998270118793,1.1584197981999471,-0.18897209615062202,-0.5410569883732044,0.15180624812677668,-0.19184193994842244,-0.5009031469043304,0.5399923714307638,-0.19131154196680994,-0.5297768692393879,0.9260661310547,-0.09584201234878952,-0.5482469390627447,0.24930308511542096,0.00216578505277649,-0.5597771298252865,1.1332964468133317,-0.037642856967487696,-0.5382261780285083,1.4087295093379177,-0.1265842870867985,-0.5245566997257481,1.4037406531336543,-0.12890732985701167,-0.47720129843698916,1.6050098520795724,0.008892801006907945,-0.5342480821424972,0.8844876020819277,-0.21799310501971905,-0.5227940464494648,1.3537965534807561,-0.2639315630114832,-0.5321251046204182,1.1053084930875798,-0.27455944104304353,-0.5146941519086505,0.8804376262884873,-0.08377181081636041,-0.5836911828124097,0.8503128421175611,-0.0807277074711617,-0.612805838512441,0.48777051450132014,0.0
-0.1070587072819997,-1.1768444733874452,1.1418788822427872,-0.1825259425226719,-1.1934525590960778,0.16732889192268974,-0.1928346686425709,-1.1293065347633655,0.5427369480171511,-0.16749021182617835,-1.1722373180391807,0.9065626132632455,0.021531428966476772,-1.1659854420070206,0.27175216725276363,0.09788024122451222,-1.1838665156129506,1.169440983764587,0.026672695748387806,-1.1619206615873883,1.4081661220519774,-0.1065153956386043,-1.1241243019054132,1.412353061379925,-0.09924899689001669,-1.0443934315455057,1.579506553258867,0.0633625955764024,-1.0055210024208552,1.0330365622235882,-0.2664634281649224,-1.1715463748928854,1.3499455653852033,-0.31297432673689457,-1.1923688176715175,1.1077845010065264,-0.30311986517101047,-1.002292445500291,0.9900617527384912,-0.029930309391573012,-1.0629140962696364,0.8400243691379025,-0.013362631269428089,-0.8804873676910516,0.46592161996710685,0.0
-0.14260642668032344,-0.4000997790278284,1.0649345919398443,-0.16876025674464695,-0.39372350105250176,0.19585876134824168,-0.15899178889962884,-0.3798129137541507,0.5538179921957612,-0.16724866755203877,-0.3991916021446417,0.8633766632321422,-0.11037326805551388,-0.398190132999347,0.3797712856103763,-0.07231201158737924,-0.4020371741380977,1.0929719185902298,-0.08116381957736352,-0.40105677654886723,1.2402801169025386,-0.14860604981109043,-0.4013155774881869,1.2685290905047049,-0.1532360211620393,-0.36814742773754144,1.3550359631425763,-0.07376110316554164,-0.3772489468701344,0.8245898660706596,-0.18740856159047045,-0.41385454782199094,1.1776139196808353,-0.20920617077671036,-0.43053960537343666,0.9680532242622844,-0.18921570736412074,-0.27536898285316225,0.7417284838992394,-0.0925840015517422,-0.3245425112659763,0.686585758727021,-0.07707731599956637,-0.33242957952198077,0.37223560221356117,0.0
